time/fps,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/iterations,train/value_loss,train/approx_kl,train/clip_fraction,train/entropy_loss,train/n_updates,train/learning_rate,train/clip_range,train/loss,train/policy_gradient_loss,train/std,train/explained_variance
542,-107.07537924999998,22528,783.7142857142857,41,11,0.4771970230387524,0.01067781,0.12802734375,-5.48821520358324,100,0.0003,0.2,0.1411857306957245,-0.010614891155273653,0.9479223489761353,0.29057615995407104
544,-106.7605152413793,24576,811.8620689655172,45,12,0.3093651191680692,0.0088116955,0.088330078125,-5.435536453127861,110,0.0003,0.2,0.04139821231365204,-0.006767418717208784,0.9354910254478455,0.6831589043140411
544,-106.67252909375,26624,789.96875,48,13,0.13552033414598555,0.010725011,0.13291015625,-5.3717627197504045,120,0.0003,0.2,0.02730250358581543,-0.015289993069018237,0.9202324151992798,0.7124938368797302
541,-105.92600771428572,28672,816.9428571428572,52,14,53.096892561018464,0.0027828212,0.012451171875,-5.334903164207935,130,0.0003,0.2,22.89029884338379,-0.003868000052170828,0.917414128780365,0.15203708410263062
539,-105.3903381891892,30720,818.1081081081081,56,15,30.54592246590182,0.0068943133,0.05947265625,-5.332767161726951,140,0.0003,0.2,1.9356021881103516,-0.0026725002418970687,0.919137716293335,0.210246741771698
537,-104.54844810526315,32768,838.6842105263158,60,16,16.443628396745773,0.006826873,0.090185546875,-5.333653920888901,150,0.0003,0.2,0.2624299228191376,-0.010150875186081976,0.9165423512458801,0.6254059374332428
536,-103.88868141025641,34816,858.2051282051282,64,17,0.1947363154613413,0.00993187,0.11201171875,-5.302347815036773,160,0.0003,0.2,0.04634690657258034,-0.010898539368645288,0.9054373502731323,-0.5482829809188843
536,-102.77785968292685,36864,894.390243902439,68,18,0.1582397411810234,0.012603519,0.157763671875,-5.270368425548076,170,0.0003,0.2,0.048777684569358826,-0.015799291714210996,0.9022644758224487,0.502709835767746
536,-102.13085264285716,38912,911.1904761904761,72,19,0.1335007549263537,0.011234101,0.11650390625,-5.240569008886814,180,0.0003,0.2,0.06261450797319412,-0.01103050701203756,0.8924567103385925,0.49561166763305664
535,-101.69501827272728,40960,908.9090909090909,76,20,0.11544883456081152,0.013162496,0.127392578125,-5.194898767769336,190,0.0003,0.2,0.0651630312204361,-0.012436933661228977,0.882683515548706,0.19552463293075562
533,-101.13393413333334,43008,924.2666666666667,80,21,14.254562290688046,0.0068747606,0.06572265625,-5.175415799021721,200,0.0003,0.2,0.7668883800506592,-0.004712571261916309,0.883853554725647,0.2794477939605713
531,-99.88488508510638,45056,953.0212765957447,84,22,0.09960733401821927,0.010318008,0.112451171875,-5.1578893348574635,210,0.0003,0.2,0.03957516327500343,-0.010316280930419452,0.8746856451034546,0.29107266664505005
529,-99.024603,47104,966.5,89,23,0.10932944137603044,0.0099882195,0.120068359375,-5.14498258382082,220,0.0003,0.2,0.0660102441906929,-0.009934712486574427,0.8772040009498596,0.31026899814605713
528,-98.28634034693877,49152,979.4285714285714,92,24,0.1329907516948879,0.009674084,0.088525390625,-5.130108915269375,230,0.0003,0.2,0.037136051803827286,-0.010349732253234833,0.8680129647254944,0.3457374572753906
528,-96.788189,51200,1003.7647058823529,96,25,0.11913949378067627,0.009771624,0.10791015625,-5.082008987665176,240,0.0003,0.2,0.04030205309391022,-0.010427556341164745,0.8579880595207214,0.4065796732902527
525,-96.21186377358491,53248,997.2452830188679,101,26,0.1386419367045164,0.0092987595,0.093505859375,-5.041719369590282,250,0.0003,0.2,0.052999090403318405,-0.010008568383636885,0.8491700887680054,0.5481514930725098
527,-95.75487955357143,55296,977.6964285714286,104,27,11.828767706849613,0.008044783,0.059130859375,-5.018326100707054,260,0.0003,0.2,0.21748799085617065,-0.003844324531382881,0.8499144315719604,0.6325242519378662
528,-94.98642894736842,57344,988.6140350877193,108,28,23.641784057579933,0.004805481,0.029150390625,-5.026441024243832,270,0.0003,0.2,5.3711700439453125,-0.005785170555463992,0.8517294526100159,0.7935702204704285
530,-95.00277896666668,59392,984.8333333333334,112,29,0.21000792479608207,0.009713303,0.125537109375,-5.014249658584594,280,0.0003,0.2,0.04451524838805199,-0.012042425989056938,0.8449205756187439,-0.3210552930831909
531,-95.045386046875,61440,952.46875,115,30,19.870945708546788,0.0067084134,0.06796875,-4.992841883003711,290,0.0003,0.2,22.73929214477539,-0.00804592635249719,0.842830240726471,0.8474831581115723
532,-94.43816983333333,63488,949.9848484848485,119,31,44.91888005360961,0.0038405992,0.01494140625,-4.98910019248724,300,0.0003,0.2,4.9239654541015625,-0.0038961736747296525,0.8431437015533447,0.669966995716095
533,-93.72531992537313,65536,959.6865671641791,122,32,7.165104788262397,0.0108706225,0.093359375,-4.98980543166399,310,0.0003,0.2,0.6252766251564026,-0.008215770490642172,0.8425458073616028,0.9081576988101006
534,-92.0658422463768,67584,978.2463768115942,126,33,0.15034238835796715,0.008585364,0.120263671875,-4.955714000761509,320,0.0003,0.2,0.06492450088262558,-0.007946542846912052,0.8299484848976135,0.3269820809364319
535,-92.6606009142857,69632,982.2571428571429,130,34,0.18823570103850215,0.010596666,0.14580078125,-4.897583566606045,330,0.0003,0.2,0.08098847419023514,-0.011757998006942216,0.8190416097640991,0.5252015292644501
536,-91.85293426760562,71680,990.9577464788732,133,35,5.7742184738162905,0.009694159,0.100537109375,-4.881936757266521,340,0.0003,0.2,10.23074722290039,-0.00884374196321005,0.8230910301208496,0.8937895148992538
537,-90.33304520270272,73728,995.6081081081081,137,36,0.6201011871453375,0.012731634,0.1353515625,-4.8786999240517614,350,0.0003,0.2,0.28389081358909607,-0.013694094648235478,0.8165419101715088,0.30136895179748535
537,-89.37686917333335,75776,1003.6666666666666,140,37,6.151842788234353,0.0070402413,0.06982421875,-4.854336668550968,360,0.0003,0.2,0.8147318959236145,-0.010378204737207852,0.8143347501754761,0.9159715622663498
538,-88.38323843421054,77824,1011.5131578947369,144,38,0.18495779684744776,0.0103504285,0.1216796875,-4.802189455926419,370,0.0003,0.2,0.06879191845655441,-0.011677576942020096,0.7975438833236694,0.3562660217285156
539,-87.20298163636365,79872,1019.1558441558442,147,39,0.41698071276769044,0.00930947,0.1162109375,-4.763712932169438,380,0.0003,0.2,0.2462681233882904,-0.014395534290815703,0.7975152730941772,0.440624475479126
540,-85.297225675,81920,1022.375,151,40,0.2698012421838939,0.010919033,0.111572265625,-4.744422768056393,390,0.0003,0.2,0.13245229423046112,-0.010564429449732415,0.7902148962020874,0.7340058982372284
541,-84.94502879518072,83968,1006.9397590361446,155,41,4.589822496287525,0.0077359444,0.066064453125,-4.732501952350139,400,0.0003,0.2,1.4078396558761597,-0.0053649355220841246,0.7927805185317993,0.872104674577713
541,-83.7825280352941,86016,1007.9882352941177,158,42,12.284285679645837,0.004156264,0.023876953125,-4.741674046218395,410,0.0003,0.2,9.098766326904297,-0.005601200522505678,0.7936813235282898,0.9205786660313606
542,-82.78773134482758,88064,1007.2068965517242,162,43,11.961117429472505,0.009772506,0.10341796875,-4.749867877364158,420,0.0003,0.2,6.764180660247803,-0.010696824704064056,0.7956652641296387,0.9106236398220062
542,-81.656427875,90112,1013.9431818181819,166,44,1.8463249433785678,0.013157737,0.142626953125,-4.755340579152107,430,0.0003,0.2,0.1599498987197876,-0.010792754104477354,0.7941763997077942,0.9213829934597015
541,-80.60085243820225,92160,1020.5280898876405,170,45,0.27622098084539176,0.0100741945,0.11484375,-4.714764846861362,440,0.0003,0.2,0.081192746758461,-0.008560262020910158,0.7822185754776001,0.5561834871768951
541,-77.89713995604396,94208,1033.2637362637363,173,46,0.4041187884286046,0.009810905,0.1107421875,-4.675685182213783,450,0.0003,0.2,0.14431071281433105,-0.01004860608081799,0.7777405381202698,0.6490689218044281
542,-76.7389605483871,96256,1028.8387096774193,177,47,0.39906646735034884,0.011342695,0.143505859375,-4.639501471817494,460,0.0003,0.2,0.12292048335075378,-0.01294885498646181,0.7705067992210388,0.7984728366136551
541,-75.37425739361701,98304,1034.9148936170213,181,48,3.2854827997274696,0.0100501105,0.113427734375,-4.6210728019475935,470,0.0003,0.2,0.3551110625267029,-0.0068630048132035885,0.7697322964668274,0.8039051592350006
541,-74.35726684693877,100352,1018.5408163265306,185,49,0.38287713318131866,0.009425272,0.102392578125,-4.6180036693811415,480,0.0003,0.2,0.12526854872703552,-0.008099108625901862,0.7680125832557678,0.7389412820339203
542,-73.32640561,102400,1015.21,188,50,61.76191482022405,0.004543341,0.020849609375,-4.611245368421078,490,0.0003,0.2,11.671595573425293,-0.0046630714146886024,0.7678906917572021,0.7680709064006805
541,-70.5303667,104448,1026.39,193,51,3.7055235089734198,0.007617306,0.0623046875,-4.603406341373921,500,0.0003,0.2,1.8268474340438843,-0.008923495275666937,0.7647587060928345,0.9560015946626663
541,-68.51756459,106496,1041.71,196,52,18.377750443667175,0.008632508,0.0654296875,-4.597217944264412,510,0.0003,0.2,5.909933567047119,-0.006153158604865894,0.7663390040397644,0.8278090059757233
541,-66.16956439,108544,1056.67,200,53,1.918243166618049,0.009411055,0.113818359375,-4.581516325473785,520,0.0003,0.2,0.735357403755188,-0.010066307666420471,0.7582372426986694,0.014614284038543701
542,-63.7259511,110592,1056.66,203,54,1.2051805882714688,0.008689571,0.111767578125,-4.543525259196758,530,0.0003,0.2,0.23661620914936066,-0.007468201118172146,0.7524518370628357,0.5677466690540314
542,-60.40514509,112640,1072.03,207,55,3.608096275664866,0.011109621,0.128125,-4.515051703155041,540,0.0003,0.2,2.377411127090454,-0.008505126583622768,0.745995044708252,0.9498900063335896
541,-57.90388773000001,114688,1087.45,211,56,32.493145980872214,0.008783161,0.10087890625,-4.49164180457592,550,0.0003,0.2,20.60555076599121,-0.0068753299783566035,0.7450802326202393,0.09421265125274658
542,-55.47983669,116736,1102.69,215,57,1.2702937670052052,0.010112837,0.11875,-4.473080790042877,560,0.0003,0.2,0.6480992436408997,-0.00825382988259662,0.7391870021820068,0.42033278942108154
542,-52.97831840999999,118784,1097.52,218,58,0.7182736582122743,0.011325187,0.14765625,-4.443726222217083,570,0.0003,0.2,0.22633467614650726,-0.00882126768992748,0.7349203824996948,0.634171187877655
542,-50.33683055999999,120832,1112.3,222,59,16.12503450587392,0.006470632,0.05439453125,-4.432978412508964,580,0.0003,0.2,7.444707870483398,-0.005189030236215331,0.7344258427619934,0.8611775636672974
543,-46.73055501000001,122880,1123.29,226,60,0.3523064799141139,0.012434207,0.18193359375,-4.420107127726078,590,0.0003,0.2,0.08651244640350342,-0.01161312433250714,0.7292623519897461,0.2823576331138611
544,-44.041055830000005,124928,1138.81,229,61,23.91899277511984,0.012167438,0.111767578125,-4.411022691428661,600,0.0003,0.2,0.4369838237762451,-0.008899380997172556,0.7321969270706177,0.7048865258693695
544,-42.63620144999999,126976,1121.82,233,62,0.8396239483729004,0.013278387,0.121630859375,-4.373526574671269,610,0.0003,0.2,0.3883045017719269,-0.009193838300416247,0.7169324159622192,0.4763491153717041
545,-39.86968280999999,129024,1116.82,236,63,8.770455571264028,0.005549842,0.05244140625,-4.336419427394867,620,0.0003,0.2,2.865420341491699,-0.006922566532739438,0.7167350649833679,0.9144196733832359
546,-37.14938396,131072,1132.3,239,64,20.20344054289162,0.009111488,0.08427734375,-4.336652575433254,630,0.0003,0.2,1.690064549446106,-0.00916764852590859,0.7173842787742615,0.9136544093489647
546,-34.61154841,133120,1147.5,243,65,0.699502348061651,0.010610861,0.139501953125,-4.3334771454334255,640,0.0003,0.2,0.2806585431098938,-0.0076436531264334915,0.7146908640861511,0.35505354404449463
547,-32.4337106,135168,1112.82,246,66,19.430167173221708,0.007829085,0.11474609375,-4.329310050606727,650,0.0003,0.2,1.3464467525482178,-0.006635036633815617,0.7152277231216431,0.8292704373598099
547,-30.953487969999998,137216,1111.88,250,67,54.0490484714508,0.0065749492,0.048876953125,-4.3286466777324675,660,0.0003,0.2,27.471208572387695,-0.0049181598093127835,0.7148588299751282,0.7396556735038757
548,-28.19012871,139264,1117.25,254,68,35.52477655187249,0.007361278,0.06943359375,-4.33062161654234,670,0.0003,0.2,9.579718589782715,-0.00983021840802394,0.7159641981124878,0.8262752741575241
548,-25.549074129999994,141312,1117.25,257,69,19.639179030805828,0.009416902,0.0998046875,-4.329891386628151,680,0.0003,0.2,1.8032878637313843,-0.008523188414255856,0.7147469520568848,0.7586910724639893
549,-22.902498249999997,143360,1132.11,260,70,1.3955071873962879,0.012921795,0.1802734375,-4.309366495907307,690,0.0003,0.2,0.7891051769256592,-0.010179230199719313,0.7081241011619568,0.36510545015335083
549,-17.8813669,145408,1147.34,264,71,0.5297149456106126,0.011728888,0.14423828125,-4.254812391102314,700,0.0003,0.2,0.26156851649284363,-0.010097575618419796,0.6967926025390625,0.7365367412567139
549,-15.462866669999999,147456,1147.34,268,72,0.524401031807065,0.012495892,0.15341796875,-4.176931491494178,710,0.0003,0.2,0.213369220495224,-0.013795708195539191,0.6821614503860474,0.8083366453647614
549,-12.922392720000003,149504,1147.34,271,73,0.5072342710569501,0.010895258,0.126416015625,-4.114249977469444,720,0.0003,0.2,0.21315322816371918,-0.00908271645894274,0.6759955883026123,0.7927172780036926
